AGS,Stadtteil_Nr,Stadtteil,Stichtag,Quelle,Wohnbev_insg,Deutsch,Nichtdeutsch,AGS_dup,Stadtteil_Nr_dup,Quelle_dup,Fam_Stand_ledig (ab 18J),Fam_Stand_Verheiratet_Lebenspartnerschaft (ab 18J),Fam_Stand_Verwitwet_LP-gestorben (ab 18J),Fam_Stand_Geschieden_LP aufgehoben (ab 18J),Fam_Stand_unbekannt (ab 18J),GEMEINDE,STT,STADTVIERTEL,EINW_HW_GESAMT,EINW_HW_FRAUEN,EINW_HW_DEUTSCH,EINW_HW_NICHTDEUTSCH,EINW_HW_unter18,EINW_HW_18_bis_unter_30,EINW_HW_30_bis_unter_40,EINW_HW_40_bis_unter_50,EINW_HW_50_bis_unter_60,EINW_HW_60_und_aelter,Haushalte,Wohnbevoelkerung insg.,Religion - katholisch,Religion - evangelisch,Religion - sonstige,Lebendgeburten,Geburten je 1000 Einw.,Sterbefaelle,Sterbefaelle je 1000 Einw.,natuerliche Bevoelkerungssaldo,Kaufkraft-Index (pro Einwohner)
8335043.0,20.0,Paradies,2012,Stadt Konstanz - Eigene Einwohnerfortschreibung,5813.0,5069.0,744.0,8335043.0,20.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,2469.0,1826.0,391.0,431.0,0.0,Konstanz,"""020""","""0201""",2805.0,1526.0,2554.0,251.0,393.0,489.0,365.0,461.0,337.0,760.0,1682.0,5813.0,2437.0,1316.0,2060.0,47.0,"8,09",53.0,"9,12",-6.0,"77,95285972"
8335043.0,20.0,Paradies,2013,Stadt Konstanz - Eigene Einwohnerfortschreibung,6030.0,5198.0,832.0,8335043.0,20.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,2698.0,1795.0,390.0,434.0,1.0,Konstanz,"""020""","""0201""",2798.0,1518.0,2539.0,259.0,394.0,489.0,370.0,439.0,349.0,757.0,1.667,6030.0,2444.0,1325.0,2261.0,45.0,"7,46",64.0,"10,61",-19.0,"71,75506752"
8335043.0,20.0,Paradies,2014,Stadt Konstanz - Eigene Einwohnerfortschreibung,6032.0,5206.0,826.0,8335043.0,20.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,2745.0,1783.0,387.0,436.0,0.0,Konstanz,"""020""","""0201""",2784.0,1519.0,2520.0,264.0,368.0,494.0,373.0,419.0,375.0,755.0,1660.0,6032.0,2429.0,1350.0,2253.0,42.0,"6,96",57.0,"9,45",-15.0,"72,0170357"
8335043.0,20.0,Paradies,2015,Stadt Konstanz - Eigene Einwohnerfortschreibung,6122.0,5230.0,892.0,8335043.0,20.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,2798.0,1800.0,382.0,446.0,1.0,Konstanz,"""020""","""0201""",2803.0,1547.0,2526.0,277.0,369.0,476.0,388.0,410.0,386.0,774.0,1669.0,6122.0,2399.0,1346.0,2377.0,51.0,"8,33",60.0,"9,80",-9.0,"74,95875369"
8335043.0,20.0,Paradies,2016,Stadt Konstanz - Eigene Einwohnerfortschreibung,6116.0,5246.0,870.0,8335043.0,20.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,2797.0,1807.0,389.0,449.0,2.0,Konstanz,"""020""","""0201""",2816.0,1529.0,2529.0,287.0,371.0,498.0,379.0,363.0,427.0,778.0,1674.0,6116.0,2368.0,1344.0,2404.0,52.0,"8,50",52.0,"8,50",0.0,"78,09823503"
8335043.0,20.0,Paradies,2017,Stadt Konstanz - Eigene Einwohnerfortschreibung,6161.0,5348.0,813.0,8335043.0,20.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,2843.0,1803.0,387.0,463.0,3.0,Konstanz,"""020""","""0201""",2836.0,1544.0,2539.0,297.0,375.0,518.0,385.0,337.0,443.0,778.0,1688.0,6161.0,2391.0,1359.0,2411.0,40.0,"6,49",56.0,"9,09",-16.0,"79,20702982"
8335043.0,20.0,Paradies,2018,Stadt Konstanz - Eigene Einwohnerfortschreibung,6113.0,5341.0,772.0,8335043.0,20.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,2783.0,1800.0,388.0,467.0,2.0,Konstanz,"""020""","""0201""",2805.0,1522.0,2511.0,294.0,373.0,478.0,409.0,321.0,450.0,774.0,1666.0,6113.0,2354.0,1326.0,2433.0,47.0,"7,69",60.0,"9,82",-13.0,"79,7147668"
8335043.0,20.0,Paradies,2019,Stadt Konstanz - Eigene Einwohnerfortschreibung,6097.0,5336.0,761.0,8335043.0,20.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,2835.0,1760.0,377.0,452.0,3.0,Konstanz,"""020""","""0201""",2802.0,1502.0,2497.0,305.0,378.0,487.0,409.0,300.0,451.0,777.0,1680.0,6097.0,2309.0,1278.0,2510.0,47.0,"7,71",73.0,"11,97",-26.0,"87,89333117"
8335043.0,20.0,Paradies,2020,Stadt Konstanz - Eigene Einwohnerfortschreibung,5994.0,5291.0,703.0,8335043.0,20.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,2772.0,1757.0,359.0,443.0,8.0,Konstanz,"""020""","""0201""",2772.0,1488.0,2478.0,294.0,365.0,470.0,412.0,297.0,436.0,792.0,1657.0,5994.0,2241.0,1216.0,2537.0,41.0,"6,84",76.0,"12,68",-35.0,"97,09853101"
8335043.0,20.0,Paradies,2021,Stadt Konstanz - Eigene Einwohnerfortschreibung,6009.0,5253.0,756.0,8335043.0,20.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,2829.0,1742.0,359.0,432.0,12.0,Konstanz,"""020""","""0201""",2734.0,1457.0,2438.0,296.0,346.0,463.0,409.0,283.0,417.0,816.0,1660.0,6009.0,2141.0,1198.0,2670.0,40.0,"6,66",63.0,"10,48",-23.0,"95,79312796"
8335043.0,20.0,Paradies,2022,Stadt Konstanz - Eigene Einwohnerfortschreibung,6202.0,5247.0,955.0,8335043.0,20.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,2868.0,1748.0,352.0,437.0,104.0,Konstanz,"""020""","""0201""",2734.0,1459.0,2412.0,322.0,358.0,468.0,396.0,274.0,419.0,819.0,1.643,6202.0,2068.0,1155.0,2979.0,44.0,"7,09",67.0,"10,80",-23.0,"96,54117929"
8335043.0,35.0,Petershausen-Ost,2011,Stadt Konstanz - Eigene Einwohnerfortschreibung,6828.0,6313.0,515.0,8335043.0,35.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,1996.0,2734.0,622.0,531.0,0.0,Konstanz,"""035""","""0351""",1918.0,1106.0,1699.0,219.0,255.0,476.0,221.0,246.0,202.0,518.0,1160.0,6828.0,2695.0,1857.0,2276.0,48.0,"7,03",128.0,"18,75",-80.0,"121,6620079"
8335043.0,35.0,Petershausen-Ost,2012,Stadt Konstanz - Eigene Einwohnerfortschreibung,6892.0,6370.0,522.0,8335043.0,35.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,2046.0,2734.0,619.0,548.0,0.0,Konstanz,"""035""","""0351""",1915.0,1111.0,1704.0,211.0,252.0,485.0,208.0,228.0,220.0,522.0,1181.0,6892.0,2702.0,1819.0,2371.0,52.0,"7,54",131.0,"19,01",-79.0,"121,6620079"
8335043.0,35.0,Petershausen-Ost,2013,Stadt Konstanz - Eigene Einwohnerfortschreibung,6938.0,6394.0,544.0,8335043.0,35.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,2082.0,2709.0,664.0,530.0,0.0,Konstanz,"""035""","""0351""",1927.0,1082.0,1697.0,230.0,250.0,507.0,223.0,220.0,230.0,497.0,1.173,6938.0,2644.0,1801.0,2493.0,42.0,"6,05",152.0,"21,91",-110.0,"121,2080855"
8335043.0,35.0,Petershausen-Ost,2014,Stadt Konstanz - Eigene Einwohnerfortschreibung,7067.0,6392.0,675.0,8335043.0,35.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,2172.0,2738.0,651.0,517.0,0.0,Konstanz,"""035""","""0351""",2039.0,1110.0,1688.0,351.0,285.0,566.0,243.0,218.0,244.0,483.0,1216.0,7067.0,2606.0,1780.0,2681.0,49.0,"6,93",136.0,"19,24",-87.0,"122,2671247"
8335043.0,35.0,Petershausen-Ost,2015,Stadt Konstanz - Eigene Einwohnerfortschreibung,7120.0,6355.0,765.0,8335043.0,35.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,2220.0,2736.0,663.0,517.0,0.0,Konstanz,"""035""","""0351""",2063.0,1131.0,1659.0,404.0,290.0,556.0,260.0,222.0,241.0,494.0,1214.0,7120.0,2592.0,1719.0,2809.0,56.0,"7,87",157.0,"22,05",-101.0,"123,760594"
8335043.0,35.0,Petershausen-Ost,2016,Stadt Konstanz - Eigene Einwohnerfortschreibung,7156.0,6370.0,786.0,8335043.0,35.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,2246.0,2740.0,652.0,530.0,5.0,Konstanz,"""035""","""0351""",2073.0,1134.0,1668.0,405.0,283.0,550.0,274.0,217.0,250.0,499.0,1197.0,7156.0,2542.0,1709.0,2905.0,61.0,"8,52",142.0,"19,84",-81.0,"122,9723512"
8335043.0,35.0,Petershausen-Ost,2017,Stadt Konstanz - Eigene Einwohnerfortschreibung,7187.0,6398.0,789.0,8335043.0,35.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,2263.0,2727.0,646.0,541.0,25.0,Konstanz,"""035""","""0351""",2073.0,1117.0,1684.0,389.0,284.0,572.0,253.0,197.0,258.0,509.0,1207.0,7187.0,2515.0,1717.0,2955.0,54.0,"7,51",117.0,"16,28",-63.0,"123,1531597"
8335043.0,35.0,Petershausen-Ost,2018,Stadt Konstanz - Eigene Einwohnerfortschreibung,7273.0,6388.0,885.0,8335043.0,35.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,2274.0,2811.0,637.0,549.0,15.0,Konstanz,"""035""","""0351""",2159.0,1178.0,1713.0,446.0,315.0,578.0,267.0,216.0,271.0,512.0,1242.0,7273.0,2464.0,1683.0,3126.0,49.0,"6,74",138.0,"18,97",-89.0,"122,9600415"
8335043.0,35.0,Petershausen-Ost,2019,Stadt Konstanz - Eigene Einwohnerfortschreibung,7248.0,6374.0,874.0,8335043.0,35.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,2254.0,2809.0,619.0,559.0,15.0,Konstanz,"""035""","""0351""",2136.0,1196.0,1704.0,432.0,308.0,562.0,263.0,211.0,260.0,532.0,1231.0,7248.0,2393.0,1604.0,3251.0,58.0,"8,00",121.0,"16,69",-63.0,"112,402222"
8335043.0,35.0,Petershausen-Ost,2020,Stadt Konstanz - Eigene Einwohnerfortschreibung,7270.0,6349.0,921.0,8335043.0,35.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,2235.0,2848.0,612.0,559.0,29.0,Konstanz,"""035""","""0351""",2136.0,1202.0,1681.0,455.0,298.0,545.0,283.0,212.0,246.0,552.0,1259.0,7270.0,2385.0,1552.0,3333.0,62.0,"8,53",150.0,"20,63",-88.0,"105,0059876"
8335043.0,35.0,Petershausen-Ost,2021,Stadt Konstanz - Eigene Einwohnerfortschreibung,7245.0,6350.0,895.0,8335043.0,35.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,2243.0,2865.0,595.0,560.0,26.0,Konstanz,"""035""","""0351""",2087.0,1183.0,1651.0,436.0,285.0,536.0,271.0,213.0,241.0,541.0,1234.0,7245.0,2294.0,1515.0,3436.0,61.0,"8,42",163.0,"22,50",-102.0,"108,0488787"
8335043.0,35.0,Petershausen-Ost,2022,Stadt Konstanz - Eigene Einwohnerfortschreibung,7267.0,6267.0,1000.0,8335043.0,35.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,2240.0,2815.0,587.0,561.0,79.0,Konstanz,"""035""","""0351""",2177.0,1221.0,1660.0,517.0,323.0,548.0,311.0,226.0,220.0,549.0,1.273,7267.0,2121.0,1478.0,3668.0,60.0,"8,26",164.0,"22,57",-104.0,"112,2002976"
8335043.0,30.0,Petershausen-West,2011,Stadt Konstanz - Eigene Einwohnerfortschreibung,13436.0,11041.0,2395.0,8335043.0,30.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,5715.0,4220.0,656.0,1133.0,2.0,Konstanz,"""030""","""0301""",986.0,523.0,787.0,199.0,143.0,263.0,137.0,135.0,108.0,200.0,581.0,13436.0,4831.0,3126.0,5479.0,118.0,"8,78",74.0,"5,51",44.0,"86,61663397"
8335043.0,30.0,Petershausen-West,2012,Stadt Konstanz - Eigene Einwohnerfortschreibung,14202.0,11745.0,2457.0,8335043.0,30.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,6122.0,4361.0,666.0,1189.0,0.0,Konstanz,"""030""","""0301""",970.0,505.0,762.0,208.0,130.0,266.0,142.0,128.0,115.0,189.0,595.0,14202.0,5055.0,3244.0,5903.0,112.0,"7,89",75.0,"5,28",37.0,"86,61663397"
8335043.0,30.0,Petershausen-West,2013,Stadt Konstanz - Eigene Einwohnerfortschreibung,14843.0,12197.0,2646.0,8335043.0,30.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,6447.0,4545.0,690.0,1203.0,0.0,Konstanz,"""030""","""0301""",1070.0,535.0,755.0,315.0,158.0,307.0,164.0,136.0,115.0,190.0,629.0,14843.0,5164.0,3302.0,6377.0,124.0,"8,35",110.0,"7,41",14.0,"87,01159615"
8335043.0,30.0,Petershausen-West,2014,Stadt Konstanz - Eigene Einwohnerfortschreibung,14891.0,12228.0,2663.0,8335043.0,30.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,6492.0,4584.0,664.0,1218.0,1.0,Konstanz,"""030""","""0301""",904.0,473.0,717.0,187.0,113.0,254.0,115.0,120.0,112.0,190.0,564.0,14891.0,5176.0,3221.0,6494.0,123.0,"8,26",96.0,"6,45",27.0,"85,39397155"
8335043.0,30.0,Petershausen-West,2015,Stadt Konstanz - Eigene Einwohnerfortschreibung,15347.0,12342.0,3005.0,8335043.0,30.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,6794.0,4698.0,658.0,1222.0,10.0,Konstanz,"""030""","""0301""",921.0,485.0,735.0,186.0,125.0,260.0,121.0,113.0,113.0,189.0,583.0,15347.0,5156.0,3221.0,6970.0,146.0,"9,51",93.0,"6,06",53.0,"84,99701399"
8335043.0,30.0,Petershausen-West,2016,Stadt Konstanz - Eigene Einwohnerfortschreibung,15552.0,12503.0,3049.0,8335043.0,30.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,6928.0,4698.0,669.0,1257.0,17.0,Konstanz,"""030""","""0301""",972.0,509.0,763.0,209.0,143.0,254.0,145.0,123.0,111.0,196.0,600.0,15552.0,5245.0,3166.0,7141.0,182.0,"11,70",97.0,"6,24",85.0,"83,4628129"
8335043.0,30.0,Petershausen-West,2017,Stadt Konstanz - Eigene Einwohnerfortschreibung,15616.0,12507.0,3109.0,8335043.0,30.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,6930.0,4752.0,667.0,1261.0,40.0,Konstanz,"""030""","""0301""",984.0,521.0,784.0,200.0,138.0,260.0,154.0,118.0,115.0,199.0,592.0,15616.0,5210.0,3074.0,7332.0,151.0,"9,67",100.0,"6,40",51.0,"82,43920323"
8335043.0,30.0,Petershausen-West,2018,Stadt Konstanz - Eigene Einwohnerfortschreibung,16002.0,12762.0,3240.0,8335043.0,30.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,7080.0,4850.0,663.0,1274.0,93.0,Konstanz,"""030""","""0301""",996.0,516.0,777.0,219.0,141.0,280.0,142.0,110.0,121.0,202.0,605.0,16002.0,5212.0,3082.0,7708.0,160.0,"10,00",78.0,"4,87",82.0,"82,3723001"
8335043.0,30.0,Petershausen-West,2019,Stadt Konstanz - Eigene Einwohnerfortschreibung,16021.0,12686.0,3335.0,8335043.0,30.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,7043.0,4844.0,672.0,1266.0,117.0,Konstanz,"""030""","""0301""",1016.0,525.0,772.0,244.0,145.0,275.0,166.0,109.0,123.0,198.0,610.0,16021.0,5136.0,2959.0,7926.0,186.0,"11,61",104.0,"6,49",82.0,"83,6561562"
8335043.0,30.0,Petershausen-West,2020,Stadt Konstanz - Eigene Einwohnerfortschreibung,15820.0,12473.0,3347.0,8335043.0,30.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,6881.0,4786.0,653.0,1257.0,123.0,Konstanz,"""030""","""0301""",1022.0,520.0,771.0,251.0,146.0,286.0,165.0,100.0,122.0,203.0,609.0,15820.0,4869.0,2886.0,8065.0,170.0,"10,75",93.0,"5,88",77.0,"84,84927431"
8335043.0,30.0,Petershausen-West,2021,Stadt Konstanz - Eigene Einwohnerfortschreibung,16082.0,12594.0,3488.0,8335043.0,30.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,6996.0,4898.0,646.0,1199.0,163.0,Konstanz,"""030""","""0301""",1035.0,529.0,767.0,268.0,140.0,285.0,179.0,110.0,125.0,196.0,615.0,16082.0,4699.0,2814.0,8569.0,175.0,"10,88",123.0,"7,65",52.0,"87,04901546"
8335043.0,30.0,Petershausen-West,2022,Stadt Konstanz - Eigene Einwohnerfortschreibung,16309.0,12605.0,3704.0,8335043.0,30.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,6991.0,4896.0,642.0,1226.0,249.0,Konstanz,"""030""","""0301""",1053.0,532.0,771.0,282.0,152.0,285.0,186.0,120.0,124.0,186.0,630.0,16309.0,4439.0,2723.0,9147.0,155.0,"9,50",99.0,"6,07",56.0,"81,70650374"
8335043.0,60.0,Staad,2011,Stadt Konstanz - Eigene Einwohnerfortschreibung,1710.0,1606.0,104.0,8335043.0,60.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,466.0,774.0,130.0,130.0,0.0,Konstanz,"""060""","""0601""",985.0,522.0,928.0,57.0,117.0,117.0,99.0,158.0,122.0,372.0,582.0,1710.0,699.0,463.0,548.0,11.0,"6,43",22.0,"12,87",-11.0,"132,6929414"
8335043.0,60.0,Staad,2012,Stadt Konstanz - Eigene Einwohnerfortschreibung,1761.0,1658.0,103.0,8335043.0,60.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,491.0,792.0,126.0,127.0,0.0,Konstanz,"""060""","""0601""",996.0,537.0,938.0,58.0,120.0,121.0,100.0,158.0,119.0,378.0,595.0,1761.0,722.0,462.0,577.0,12.0,"6,81",12.0,"6,81",0.0,"132,6929414"
8335043.0,60.0,Staad,2013,Stadt Konstanz - Eigene Einwohnerfortschreibung,1790.0,1658.0,132.0,8335043.0,60.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,488.0,803.0,128.0,135.0,0.0,Konstanz,"""060""","""0601""",1015.0,532.0,941.0,74.0,127.0,135.0,98.0,153.0,126.0,376.0,576.0,1790.0,708.0,453.0,629.0,17.0,"9,50",13.0,"7,26",4.0,"137,2807652"
8335043.0,60.0,Staad,2014,Stadt Konstanz - Eigene Einwohnerfortschreibung,1813.0,1663.0,150.0,8335043.0,60.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,503.0,800.0,130.0,141.0,0.0,Konstanz,"""060""","""0601""",1039.0,555.0,958.0,81.0,127.0,150.0,95.0,152.0,138.0,377.0,591.0,1813.0,702.0,453.0,658.0,16.0,"8,83",9.0,"4,96",7.0,"133,2314232"
8335043.0,60.0,Staad,2015,Stadt Konstanz - Eigene Einwohnerfortschreibung,1797.0,1652.0,145.0,8335043.0,60.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,478.0,796.0,133.0,143.0,0.0,Konstanz,"""060""","""0601""",1018.0,540.0,943.0,75.0,126.0,138.0,83.0,141.0,153.0,377.0,583.0,1797.0,677.0,459.0,661.0,16.0,"8,90",16.0,"8,90",0.0,"133,6484344"
8335043.0,60.0,Staad,2016,Stadt Konstanz - Eigene Einwohnerfortschreibung,1807.0,1657.0,150.0,8335043.0,60.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,487.0,786.0,135.0,143.0,0.0,Konstanz,"""060""","""0601""",1018.0,539.0,938.0,80.0,131.0,135.0,88.0,136.0,161.0,367.0,581.0,1807.0,672.0,439.0,696.0,15.0,"8,30",15.0,"8,30",0.0,"132,5740316"
8335043.0,60.0,Staad,2017,Stadt Konstanz - Eigene Einwohnerfortschreibung,1813.0,1644.0,169.0,8335043.0,60.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,496.0,795.0,128.0,137.0,1.0,Konstanz,"""060""","""0601""",1018.0,545.0,933.0,85.0,131.0,135.0,92.0,124.0,169.0,367.0,575.0,1813.0,652.0,440.0,721.0,13.0,"7,17",14.0,"7,72",-1.0,"132,6453465"
8335043.0,60.0,Staad,2018,Stadt Konstanz - Eigene Einwohnerfortschreibung,1793.0,1637.0,156.0,8335043.0,60.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,487.0,802.0,121.0,135.0,0.0,Konstanz,"""060""","""0601""",1002.0,531.0,927.0,75.0,127.0,132.0,95.0,120.0,153.0,375.0,570.0,1793.0,640.0,418.0,735.0,13.0,"7,25",12.0,"6,69",1.0,"136,0199257"
8335043.0,60.0,Staad,2019,Stadt Konstanz - Eigene Einwohnerfortschreibung,1779.0,1628.0,151.0,8335043.0,60.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,503.0,782.0,112.0,137.0,0.0,Konstanz,"""060""","""0601""",1008.0,529.0,928.0,80.0,128.0,146.0,101.0,112.0,157.0,364.0,575.0,1779.0,619.0,410.0,750.0,11.0,"6,18",16.0,"8,99",-5.0,"119,5997386"
8335043.0,60.0,Staad,2020,Stadt Konstanz - Eigene Einwohnerfortschreibung,1840.0,1666.0,174.0,8335043.0,60.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,519.0,808.0,113.0,142.0,2.0,Konstanz,"""060""","""0601""",1035.0,543.0,947.0,88.0,127.0,149.0,103.0,109.0,165.0,382.0,579.0,1840.0,608.0,417.0,815.0,13.0,"7,07",3.0,"1,63",10.0,"123,3160219"
8335043.0,60.0,Staad,2021,Stadt Konstanz - Eigene Einwohnerfortschreibung,1816.0,1635.0,181.0,8335043.0,60.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,520.0,801.0,113.0,131.0,2.0,Konstanz,"""060""","""0601""",1022.0,548.0,931.0,91.0,124.0,147.0,95.0,111.0,162.0,383.0,586.0,1816.0,587.0,405.0,824.0,16.0,"8,81",26.0,"14,32",-10.0,"112,0641051"
8335043.0,60.0,Staad,2022,Stadt Konstanz - Eigene Einwohnerfortschreibung,1846.0,1634.0,212.0,8335043.0,60.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,523.0,795.0,117.0,132.0,12.0,Konstanz,"""060""","""0601""",1028.0,547.0,927.0,101.0,129.0,150.0,98.0,112.0,159.0,380.0,592.0,1846.0,561.0,390.0,895.0,21.0,"11,38",20.0,"10,83",1.0,"113,2762902"
8335043.0,140.0,Wallhausen,2011,Stadt Konstanz - Eigene Einwohnerfortschreibung,1130.0,1026.0,104.0,8335043.0,140.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,337.0,484.0,76.0,76.0,0.0,Konstanz,"""140""","""1401""",1130.0,609.0,1026.0,104.0,157.0,209.0,120.0,170.0,160.0,314.0,684.0,1130.0,465.0,285.0,380.0,4.0,"3,54",4.0,"3,54",0.0,"123,6402635"
8335043.0,140.0,Wallhausen,2012,Stadt Konstanz - Eigene Einwohnerfortschreibung,1123.0,1028.0,95.0,8335043.0,140.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,339.0,483.0,70.0,73.0,0.0,Konstanz,"""140""","""1401""",1123.0,609.0,1028.0,95.0,158.0,213.0,108.0,163.0,164.0,317.0,689.0,1123.0,452.0,297.0,374.0,9.0,"8,01",8.0,"7,12",1.0,"123,6402635"
8335043.0,140.0,Wallhausen,2013,Stadt Konstanz - Eigene Einwohnerfortschreibung,1123.0,1003.0,120.0,8335043.0,140.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,323.0,492.0,77.0,75.0,0.0,Konstanz,"""140""","""1401""",1123.0,606.0,1003.0,120.0,156.0,193.0,126.0,150.0,176.0,322.0,642.0,1123.0,441.0,296.0,386.0,7.0,"6,23",10.0,"8,90",-3.0,"139,4151685"
8335043.0,140.0,Wallhausen,2014,Stadt Konstanz - Eigene Einwohnerfortschreibung,1166.0,1030.0,136.0,8335043.0,140.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,357.0,496.0,75.0,81.0,0.0,Konstanz,"""140""","""1401""",1166.0,630.0,1030.0,136.0,157.0,217.0,133.0,152.0,186.0,321.0,654.0,1166.0,443.0,311.0,412.0,13.0,"11,15",9.0,"7,72",4.0,"134,1791644"
8335043.0,140.0,Wallhausen,2015,Stadt Konstanz - Eigene Einwohnerfortschreibung,1161.0,1036.0,125.0,8335043.0,140.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,352.0,500.0,74.0,88.0,0.0,Konstanz,"""140""","""1401""",1161.0,625.0,1036.0,125.0,147.0,233.0,122.0,149.0,193.0,317.0,633.0,1161.0,424.0,311.0,426.0,9.0,"7,75",9.0,"7,75",0.0,"132,4086558"
8335043.0,140.0,Wallhausen,2016,Stadt Konstanz - Eigene Einwohnerfortschreibung,1151.0,1014.0,137.0,8335043.0,140.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,353.0,484.0,72.0,86.0,1.0,Konstanz,"""140""","""1401""",1151.0,611.0,1014.0,137.0,155.0,217.0,125.0,143.0,186.0,325.0,638.0,1151.0,403.0,285.0,463.0,13.0,"11,29",11.0,"9,56",2.0,"119,6445644"
8335043.0,140.0,Wallhausen,2017,Stadt Konstanz - Eigene Einwohnerfortschreibung,1147.0,1014.0,133.0,8335043.0,140.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,359.0,486.0,69.0,87.0,1.0,Konstanz,"""140""","""1401""",1147.0,608.0,1014.0,133.0,145.0,208.0,141.0,138.0,191.0,324.0,638.0,1147.0,384.0,292.0,471.0,9.0,"7,85",7.0,"6,10",2.0,"124,2441449"
8335043.0,140.0,Wallhausen,2018,Stadt Konstanz - Eigene Einwohnerfortschreibung,1123.0,987.0,136.0,8335043.0,140.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,342.0,481.0,68.0,92.0,0.0,Konstanz,"""140""","""1401""",1123.0,598.0,987.0,136.0,140.0,192.0,136.0,134.0,187.0,334.0,641.0,1123.0,393.0,267.0,463.0,7.0,"6,23",4.0,"3,56",3.0,"124,4853101"
8335043.0,140.0,Wallhausen,2019,Stadt Konstanz - Eigene Einwohnerfortschreibung,1137.0,975.0,162.0,8335043.0,140.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,345.0,492.0,64.0,87.0,0.0,Konstanz,"""140""","""1401""",1137.0,603.0,975.0,162.0,149.0,191.0,147.0,117.0,194.0,339.0,653.0,1137.0,400.0,261.0,476.0,9.0,"7,92",6.0,"5,28",3.0,"123,4931481"
8335043.0,140.0,Wallhausen,2020,Stadt Konstanz - Eigene Einwohnerfortschreibung,1135.0,971.0,164.0,8335043.0,140.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,323.0,499.0,68.0,91.0,2.0,Konstanz,"""140""","""1401""",1135.0,591.0,971.0,164.0,152.0,173.0,147.0,125.0,194.0,344.0,638.0,1135.0,390.0,250.0,495.0,10.0,"8,81",7.0,"6,17",3.0,"117,5656874"
8335043.0,140.0,Wallhausen,2021,Stadt Konstanz - Eigene Einwohnerfortschreibung,1129.0,965.0,164.0,8335043.0,140.0,Stadt Konstanz - Eigene Einwohnerfortschreibung,339.0,495.0,67.0,82.0,0.0,Konstanz,"""140""","""1401""",1129.0,590.0,965.0,164.0,146.0,171.0,147.0,124.0,193.0,348.0,647.0,1129.0,375.0,247.0,507.0,9.0,"7,97",15.0,"13,29",-6.0,"115,4773741"
